text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
RT @USER: #JUS2 จะออกนิตยสาร Vogue Korea ฉบับเดือนเมษายนค่าาา เดี๋ยวมาเปิดพรีนะค้าา &gt;&lt; [LINK],rt @user: #jus2 จะออกนิตยสาร vogue korea ฉบับเดือนเมษายนค่าาา เดี๋ยวมาเปิดพรีนะค้าา &gt;&lt; [link],rt jus2 จะออกน ตยสาร vogue korea ฉบ บเด อนเมษายนค าาา เด ยวมาเป ดพร นะค าา gt ; lt ;,[],[],0,[],rt jus2 จะออกน ตยสาร vogue korea ฉบ บเด อนเมษายนค าาา เด ยวมาเป ดพร นะค าา gt ; lt ;,[],0.0
"@USER @USER @USER @USER @USER @USER Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?","@user @user @user @user @user @user men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?","men hvis ikke det står på døren , så skal ministrene vel passes af folketingsbetjenten ?",[],[],0,[],"men hvis ikke det står på døren , så skal ministrene vel passes af folketingsbetjenten ?",[],0.0
"@USER @USER Jeg mindes, at Benny var en af de første, der talte varmt om at rykke radioen vestpå ...?","@user @user jeg mindes, at benny var en af de første, der talte varmt om at rykke radioen vestpå ...?","jeg mindes , at benny var en af de første , der talte varmt om at rykke radioen vestpå . . . ?",[],[],0,[],"jeg mindes , at benny var en af de første , der talte varmt om at rykke radioen vestpå . . . ?",[],0.0
Skuespiller slipper for anklager om løgn om overfald [LINK],skuespiller slipper for anklager om løgn om overfald [link],skuespiller slipper for anklager om løgn om overfald,[],[],0,[],skuespiller slipper for anklager om løgn om overfald,[],0.0
@USER Undskyld!!!! Men... er den ikke bare for fed??? Det kamera får mig næsten til at skifte nu og her 😍😍,@user undskyld!!!! men... er den ikke bare for fed??? det kamera får mig næsten til at skifte nu og her 😍😍,undskyld ! ! ! ! men . . . er den ikke bare for fed ? ? ? det kamera får mig næsten til at skifte nu og her,['fed'],[14],1,['sød'],undskyld ! ! ! ! men . . . er den ikke bare for sød ? ? ? det kamera får mig næsten til at skifte nu og her,[0.9346675872802734],0.9346675872802734
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER De manglende svar fra @USER @USER og @USER siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen","@user @user @user @user @user @user @user @user @user @user @user @user @user @user de manglende svar fra @user @user og @user siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen","de manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . dkpol dkgreen",[],[],0,[],"de manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . dkpol dkgreen",[],0.0
"1er PARTANT 1re VICTOIRE ​pour l'Ecurie Pau Racing Club II
SAFOUANE fait briller la casaque verte et blanche #Compiègne ​sous la monte d'Alejandro Ruiz-Gonzalez. Bravo à tous les membres
Il reste encore quelques parts disponibles. Soyez des nôtres pour les prochaines victoires ! [LINK]",1er partant 1re victoire ​pour l'ecurie pau racing club ii safouane fait briller la casaque verte et blanche #compiègne ​sous la monte d'alejandro ruiz-gonzalez. bravo à tous les membres il reste encore quelques parts disponibles. soyez des nôtres pour les prochaines victoires ! [link],1er partant 1re victoire pour l ecurie pau racing club ii safouane fait briller la casaque verte et blanche compiègne sous la monte d alejandro ruiz gonzalez . bravo à tous les membres il reste encore quelques parts disponibles . soyez des nôtres pour les prochaines victoires !,"['l', 'racing', 'club', 'parts']","[5, 8, 9, 37]",4,"['coastersgamesmusic', 'navnhpi', 'intrawest', 'locatorterms']",1er partant 1re victoire pour coastersgamesmusic ecurie pau navnhpi ccoastersgamesmusicub ii safouane fait bricoastersgamesmusiccoastersgamesmusicer coastersgamesmusica casaque verte et bcoastersgamesmusicanche compiègne sous coastersgamesmusica monte d acoastersgamesmusicejandro ruiz gonzacoastersgamesmusicez . bravo à tous coastersgamesmusices membres icoastersgamesmusic reste encore quecoastersgamesmusicques locatorterms disponibcoastersgamesmusices . soyez des nôtres pour coastersgamesmusices prochaines victoires !,"[0.7829550504684448, 0.7697402238845825, 0.8032900094985962, 0.35246673226356506]",0.6771130040287971
Tak til @USER for jeres grundige gravearbejde. En fantastisk resource for alle os #aktivepensionskunder der arbejder for at VORES tilsammen 4500 milliarder pensionskroner investeres ansvarligt @USER @USER @USER @USER @USER [LINK],tak til @user for jeres grundige gravearbejde. en fantastisk resource for alle os #aktivepensionskunder der arbejder for at vores tilsammen 4500 milliarder pensionskroner investeres ansvarligt @user @user @user @user @user [link],tak til for jeres grundige gravearbejde . en fantastisk resource for alle os aktivepensionskunder der arbejder for at vores tilsammen 4500 milliarder pensionskroner investeres ansvarligt,['resource'],[9],1,['seach'],tak til for jeres grundige gravearbejde . en fantastisk seach for alle os aktivepensionskunder der arbejder for at vores tilsammen 4500 milliarder pensionskroner investeres ansvarligt,[0.8713268041610718],0.8713268041610718
"[LINK] fortsætter – det har Folketinget netop
besluttet. 
Læs mere her: [LINK]
#borgerforslag #dkpol",[link] fortsætter – det har folketinget netop besluttet.  læs mere her: [link] #borgerforslag #dkpol,fortsætter det har folketinget netop besluttet . læs mere her borgerforslag dkpol,[],[],0,[],fortsætter det har folketinget netop besluttet . læs mere her borgerforslag dkpol,[],0.0
"Vi er prisgivet de få psykiatri-uddannede der er. Psykologer, psykiatere, socialpædagoger, psykiatri-sygeplejersker. En sosu kan sørge for mad, pleje og opretholder en ""normal"" hverdag og tale med os, men de har ikke teorien med sig #sundhedsreform #dkpol #sundpol #Debatten","vi er prisgivet de få psykiatri-uddannede der er. psykologer, psykiatere, socialpædagoger, psykiatri-sygeplejersker. en sosu kan sørge for mad, pleje og opretholder en ""normal"" hverdag og tale med os, men de har ikke teorien med sig #sundhedsreform #dkpol #sundpol #debatten","vi er prisgivet de få psykiatri uddannede der er . psykologer , psykiatere , socialpædagoger , psykiatri sygeplejersker . en sosu kan sørge for mad , pleje og opretholder en normal hverdag og tale med os , men de har ikke teorien med sig sundhedsreform dkpol sundpol debatten","['mad', 'normal']","[24, 30]",2,"['pandekagerestaurant', 'creatinin']","vi er prisgivet de få psykiatri uddannede der er . psykologer , psykiatere , socialpædagoger , psykiatri sygeplejersker . en sosu kan sørge for pandekagerestaurant , pleje og opretholder en creatinin hverdag og tale med os , men de har ikke teorien med sig sundhedsreform dkpol sundpol debatten","[0.9699253439903259, 0.34975865483283997]",0.659841999411583
Beboere på Maglegårds Alle i Gladsaxe havde anmodet om en hastighedskontrol. ATK var på stedet i går. Af 1066 passerede køretøjer blev 173 fotograferet. 24 klip og en frakendelse. Højeste hastighed målt til 72 km/t i 40 km zone. #atkdk #politidk [LINK],beboere på maglegårds alle i gladsaxe havde anmodet om en hastighedskontrol. atk var på stedet i går. af 1066 passerede køretøjer blev 173 fotograferet. 24 klip og en frakendelse. højeste hastighed målt til 72 km/t i 40 km zone. #atkdk #politidk [link],beboere på maglegårds alle i gladsaxe havde anmodet om en hastighedskontrol . atk var på stedet i går . af 1066 passerede køretøjer blev 173 fotograferet . 24 klip og en frakendelse . højeste hastighed målt til 72 km t i 40 km zone . atkdk politidk,['zone'],[43],1,['klimafjernb'],beboere på maglegårds alle i gladsaxe havde anmodet om en hastighedskontrol . atk var på stedet i går . af 1066 passerede køretøjer blev 173 fotograferet . 24 klip og en frakendelse . højeste hastighed målt til 72 km t i 40 km klimafjernb . atkdk politidk,[0.982579231262207],0.982579231262207
"Vi er snart tilbage med afsnit 2 af 'FC Midtjylland - Oprøret fra Heden'. Her en teaser. Smartodds har baseret på expected goals lavet en ny tabel til FC Midtjylland, så de kan måle præstationer op imod ikke bare FCK, men også store, europæiske klubber. #sldk #fcmfcn [LINK]","vi er snart tilbage med afsnit 2 af 'fc midtjylland - oprøret fra heden'. her en teaser. smartodds har baseret på expected goals lavet en ny tabel til fc midtjylland, så de kan måle præstationer op imod ikke bare fck, men også store, europæiske klubber. #sldk #fcmfcn [link]","vi er snart tilbage med afsnit 2 af fc midtjylland oprøret fra heden . her en teaser . smartodds har baseret på expected goals lavet en ny tabel til fc midtjylland , så de kan måle præstationer op imod ikke bare fck , men også store , europæiske klubber . sldk fcmfcn",['teaser'],[16],1,['videoanmeldelse'],"vi er snart tilbage med afsnit 2 af fc midtjylland oprøret fra heden . her en videoanmeldelse . smartodds har baseret på expected goals lavet en ny tabel til fc midtjylland , så de kan måle præstationer op imod ikke bare fck , men også store , europæiske klubber . sldk fcmfcn",[0.9314693212509155],0.9314693212509155
"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol [LINK]","først lukker de drk, men ok, jeg r jo ik kultur/historieinteresseret.  de kom efter p6beat, jeg protesterede ik, for jeg ejer ik rytmesans. så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog.  når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden #dkpol [link]","først lukker de drk , men ok , jeg r jo ik kultur historieinteresseret . de kom efter p6beat , jeg protesterede ik , for jeg ejer ik rytmesans . så gik de efter 24syv jeg protesterede ik , jeg lytter lydbog . når de kommer efter mig , r der ik flere tilbage t at fortælle nyheden dkpol",['ok'],[6],1,['url-rewrite'],"først lukker de drk , men url-rewrite , jeg r jo ik kultur historieinteresseret . de kom efter p6beat , jeg protesterede ik , for jeg ejer ik rytmesans . så gik de efter 24syv jeg protesterede ik , jeg lytter lydbog . når de kommer efter mig , r der ik flere tilbage t at fortælle nyheden dkpol",[0.9516887664794922],0.9516887664794922
"@USER Nemlig, han er verdens bedste! Den Sanchez transfer har ødelagt hele vores løn budget og det betaler vi desværre prisen for nu 🙄","@user nemlig, han er verdens bedste! den sanchez transfer har ødelagt hele vores løn budget og det betaler vi desværre prisen for nu 🙄","nemlig , han er verdens bedste ! den sanchez transfer har ødelagt hele vores løn budget og det betaler vi desværre prisen for nu",['transfer'],[9],1,['opqf'],"nemlig , han er verdens bedste ! den sanchez opqf har ødelagt hele vores løn budget og det betaler vi desværre prisen for nu",[0.8671533465385437],0.8671533465385437
"@USER Men fair nok. Det er muligvis blevet bedre. Synes det, at det er underligt at sætte Messi under loop efter én gang, hvor han giver efter for de utallige svinestreger, han bliver udsat for. Jeg synes bestemt ikke det er kendetegnene for hans spil.","@user men fair nok. det er muligvis blevet bedre. synes det, at det er underligt at sætte messi under loop efter én gang, hvor han giver efter for de utallige svinestreger, han bliver udsat for. jeg synes bestemt ikke det er kendetegnene for hans spil.","men fair nok . det er muligvis blevet bedre . synes det , at det er underligt at sætte messi under loop efter én gang , hvor han giver efter for de utallige svinestreger , han bliver udsat for . jeg synes bestemt ikke det er kendetegnene for hans spil .","['fair', 'loop']","[1, 21]",2,"['traderegler', 'i-90']","men traderegler nok . det er muligvis blevet bedre . synes det , at det er underligt at sætte messi under i-90 efter én gang , hvor han giver efter for de utallige svinestreger , han bliver udsat for . jeg synes bestemt ikke det er kendetegnene for hans spil .","[0.8525473475456238, 0.5325257778167725]",0.6925365626811981
"@USER Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.","@user jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. på den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.","jeg deler din overraskelse , selvom jeg kommer jævnligt dernede på deres klatrebaner , så måske burde jeg ikke blive overrasket . på den anden side , er det jo ikke vores natur , men hans ejendom .",['side'],[25],1,['side.'],"jeg deler din overraskelse , selvom jeg kommer jævnligt dernede på deres klatrebaner , så måske burde jeg ikke blive overrasket . på den anden side. , er det jo ikke vores natur , men hans ejendom .",[0.9421279430389404],0.9421279430389404
"Sølvpapirshatten er foldet - og nu kan jeg fortælle den sande grund til udflytningen af 24syv. Det hele er en nøje udtænkt Messerschmidt-plan, der har været undervejs i 16 år. En personlig hævn. Øje for øje. #dkpol #dkmedier #sølvpapirshat #24syv 
[LINK]","sølvpapirshatten er foldet - og nu kan jeg fortælle den sande grund til udflytningen af 24syv. det hele er en nøje udtænkt messerschmidt-plan, der har været undervejs i 16 år. en personlig hævn. øje for øje. #dkpol #dkmedier #sølvpapirshat #24syv  [link]","sølvpapirshatten er foldet og nu kan jeg fortælle den sande grund til udflytningen af 24syv . det hele er en nøje udtænkt messerschmidt plan , der har været undervejs i 16 år . en personlig hævn . øje for øje . dkpol dkmedier sølvpapirshat 24syv",[],[],0,[],"sølvpapirshatten er foldet og nu kan jeg fortælle den sande grund til udflytningen af 24syv . det hele er en nøje udtænkt messerschmidt plan , der har været undervejs i 16 år . en personlig hævn . øje for øje . dkpol dkmedier sølvpapirshat 24syv",[],0.0
